ID          Chr   Input_Pos    Male_Map  Female_Map
M8766       27    28.66464    28.66464    35.83080
M8767       27    28.94087    28.94087    36.17609
M8768       27    29.13312    29.13312    36.41640
M8769       27    29.23671    29.23671    36.54589
M8770       27    29.55314    29.55314    36.94142
M8771       27    29.65031    29.65031    37.06289
M8772       27    30.05216    30.05216    37.56520
M8773       27    30.68870    30.68870    38.36088
M8774       27    31.37769    31.37769    39.22211
M8775       27    31.51740    31.51740    39.39675
M8776       27    32.84728    32.84728    41.05910
M8777       27    32.87609    32.87609    41.09511
M8778       27    33.00586    33.00586    41.25733
M8779       27    33.01597    33.01597    41.26996
M8780       27    33.33713    33.33713    41.67141
M8781       27    33.42835    33.42835    41.78544
M8782       27    33.45388    33.45388    41.81735
M8783       27    33.82747    33.82747    42.28434
M8784       27    34.64521    34.64521    43.30651
M8785       27    34.82471    34.82471    43.53089
M8786       27    34.96751    34.96751    43.70939
M8787       27    35.87364    35.87364    44.84205
M8788       27    35.93270    35.93270    44.91588
M8789       27    35.96315    35.96315    44.95394
M8790       27    36.41010    36.41010    45.51262
M8791       27    37.17738    37.17738    46.47173
M8792       27    37.70775    37.70775    47.13469
M8793       27    38.08613    38.08613    47.60766
M8794       27    38.36832    38.36832    47.96040
M8795       27    38.64779    38.64779    48.30974
M8796       27    38.96476    38.96476    48.70595
M8797       27    39.21421    39.21421    49.01776
M8798       27    39.33318    39.33318    49.16648
M8799       27    39.57443    39.57443    49.46804
M8800       27    39.91527    39.91527    49.89409
M8801       27    40.72329    40.72329    50.90411
M8802       27    40.88810    40.88810    51.11013
M8803       27    40.97075    40.97075    51.21344
M8804       27    41.18478    41.18478    51.48098
M8805       27    41.64252    41.64252    52.05315
M8806       27    41.70207    41.70207    52.12759
M8807       27    41.77976    41.77976    52.22470
M8808       27    41.81607    41.81607    52.27009
M8809       27    42.79775    42.79775    53.49719
M8810       27    42.83155    42.83155    53.53944
M8811       27    43.12535    43.12535    53.90669
M8812       27    43.48891    43.48891    54.36114
M8813       27    44.11407    44.11407    55.14259
M8814       27    44.57701    44.57701    55.72126
M8815       27    44.60888    44.60888    55.76110
M8816       27    44.63282    44.63282    55.79103
M8817       27    44.99823    44.99823    56.24779
M8818       27    45.79978    45.79978    57.24973
M8819       27    46.12931    46.12931    57.66164
M8820       27    46.28243    46.28243    57.85304
M8821       27    47.47040    47.47040    59.33800
M8822       27    49.32703    49.32703    61.65879
M8823       27    49.34200    49.34200    61.67750
M8824       27    49.40483    49.40483    61.75604
M8825       27    49.55584    49.55584    61.94480
M8826       27    49.72169    49.72169    62.15211
M8827       27    50.08260    50.08260    62.60325
M8828       27    50.20386    50.20386    62.75483
M8829       27    50.44255    50.44255    63.05319
M8830       27    50.46207    50.46207    63.07759
M8831       27    50.62022    50.62022    63.27528
M8832       27    50.86156    50.86156    63.57695
M8833       27    51.80200    51.80200    64.75250
M8834       27    52.19797    52.19797    65.24746
M8835       27    52.54640    52.54640    65.68300
M8836       27    52.62834    52.62834    65.78543
M8837       27    52.80578    52.80578    66.00723
M8838       27    53.00960    53.00960    66.26200
M8839       27    53.21493    53.21493    66.51866
M8840       27    53.39063    53.39063    66.73829
M8841       27    53.39807    53.39807    66.74759
M8842       27    53.81112    53.81112    67.26390
M8843       27    54.17844    54.17844    67.72305
M8844       27    54.28097    54.28097    67.85121
M8845       27    54.28679    54.28679    67.85849
M8846       27    54.58737    54.58737    68.23421
M8847       27    54.59736    54.59736    68.24670
M8848       27    54.62223    54.62223    68.27779
M8849       27    55.05089    55.05089    68.81361
M8850       27    55.13201    55.13201    68.91501
M8851       27    55.61469    55.61469    69.51836
M8852       27    55.78488    55.78488    69.73110
M8853       27    55.99596    55.99596    69.99495
M8854       27    56.95253    56.95253    71.19066
M8855       27    57.14827    57.14827    71.43534
M8856       27    57.15225    57.15225    71.44031
M8857       27    57.32507    57.32507    71.65634
M8858       27    57.35063    57.35063    71.68829
M8859       27    57.47267    57.47267    71.84084
M8860       27    58.39576    58.39576    72.99470
M8861       27    59.23792    59.23792    74.04740
M8862       27    59.96424    59.96424    74.95530
M8863       27    60.20974    60.20974    75.26217
M8864       27    60.56753    60.56753    75.70941
M8865       27    61.03160    61.03160    76.28950
M8866       27    61.25236    61.25236    76.56545
M8867       27    62.42603    62.42603    78.03254
M8868       27    63.04884    63.04884    78.81105
M8869       27    63.26864    63.26864    79.08580
M8870       27    64.55813    64.55813    80.69766
M8871       27    65.01601    65.01601    81.27001
M8872       27    65.61948    65.61948    82.02435
M8873       27    66.23220    66.23220    82.79025
M8874       27    66.27703    66.27703    82.84629
M8875       27    66.38149    66.38149    82.97686
M8876       27    66.48082    66.48082    83.10103
M8877       27    66.58487    66.58487    83.23109
M8878       27    68.38284    68.38284    85.47855
M8879       27    68.41642    68.41642    85.52053
M8880       27    68.65901    68.65901    85.82376
M8881       27    68.73873    68.73873    85.92341
M8882       27    68.91598    68.91598    86.14498
M8883       27    69.26422    69.26422    86.58028
M8884       27    69.27473    69.27473    86.59341
M8885       27    69.42960    69.42960    86.78700
M8886       27    69.80723    69.80723    87.25904
M8887       27    69.95097    69.95097    87.43871
M8888       27    69.97379    69.97379    87.46724
M8889       27    70.45311    70.45311    88.06639
M8890       27    71.30694    71.30694    89.13367
M8891       27    71.77876    71.77876    89.72345
M8892       27    72.08411    72.08411    90.10514
M8893       27    72.55599    72.55599    90.69499
M8894       27    73.40772    73.40772    91.75965
M8895       27    73.76865    73.76865    92.21081
M8896       27    74.11054    74.11054    92.63818
M8897       27    74.47214    74.47214    93.09018
M8898       27    74.53464    74.53464    93.16830
M8899       27    74.54949    74.54949    93.18686
M8900       27    75.48418    75.48418    94.35523
M8901       27    75.48939    75.48939    94.36174
M8902       27    75.64646    75.64646    94.55808
M8903       27    76.12748    76.12748    95.15935
M8904       27    76.18178    76.18178    95.22723
M8905       27    76.36199    76.36199    95.45249
M8906       27    76.46009    76.46009    95.57511
M8907       27    76.98632    76.98632    96.23290
M8908       27    77.47113    77.47113    96.83891
M8909       27    77.61942    77.61942    97.02428
M8910       27    77.85257    77.85257    97.31571
M8911       27    78.45396    78.45396    98.06745
M8912       27    78.56537    78.56537    98.20671
M8913       27    78.88881    78.88881    98.61101
M8914       27    79.41042    79.41042    99.26302
M8915       27    79.51700    79.51700    99.39625
M8916       27    79.83198    79.83198    99.78997
M8917       27    79.92806    79.92806    99.91008
M8918       27    80.41548    80.41548   100.51935
M8919       27    80.56111    80.56111   100.70139
M8920       27    80.77816    80.77816   100.97270
M8921       27    80.86110    80.86110   101.07638
M8922       27    80.90307    80.90307   101.12884
M8923       27    81.37501    81.37501   101.71876
M8924       27    81.40599    81.40599   101.75749
M8925       27    81.51413    81.51413   101.89266
M8926       27    82.00147    82.00147   102.50184
M8927       27    82.22235    82.22235   102.77794
M8928       27    82.34681    82.34681   102.93351
M8929       27    82.37026    82.37026   102.96283
M8930       27    82.70821    82.70821   103.38526
M8931       27    82.74286    82.74286   103.42858
M8932       27    83.03936    83.03936   103.79920
M8933       27    83.48952    83.48952   104.36190
M8934       27    83.56851    83.56851   104.46064
M8935       27    84.40972    84.40972   105.51215
M8936       27    84.45067    84.45067   105.56334
M8937       27    84.59087    84.59087   105.73859
M8938       27    84.66279    84.66279   105.82849
M8939       27    84.81453    84.81453   106.01816
M8940       27    84.86576    84.86576   106.08220
M8941       27    84.91674    84.91674   106.14593
M8942       27    85.46525    85.46525   106.83156
M8943       27    85.72417    85.72417   107.15521
M8944       27    85.79249    85.79249   107.24061
M8945       27    85.87466    85.87466   107.34333
M8946       27    85.89160    85.89160   107.36450
M8947       27    85.97714    85.97714   107.47143
M8948       27    86.06642    86.06642   107.58303
M8949       27    86.11026    86.11026   107.63782
M8950       27    86.14117    86.14117   107.67646
M8951       27    86.24978    86.24978   107.81222
M8952       27    86.47969    86.47969   108.09961
M8953       27    86.52827    86.52827   108.16034
M8954       27    86.82968    86.82968   108.53710
M8955       27    87.13484    87.13484   108.91855
M8956       27    87.23706    87.23706   109.04632
M8957       27    88.17578    88.17578   110.21973
M8958       27    90.21732    90.21732   112.77165
M8959       27    90.64052    90.64052   113.30065
M8960       27    91.11755    91.11755   113.89694
M8961       27    91.45055    91.45055   114.31319
M8962       27    91.93289    91.93289   114.91611
M8963       27    91.94183    91.94183   114.92729
M8964       27    92.42905    92.42905   115.53631
M8965       27    92.90030    92.90030   116.12538
M8966       27    93.30202    93.30202   116.62752
M8967       27    93.31307    93.31307   116.64134
M8968       27    93.35877    93.35877   116.69846
M8969       27    93.53212    93.53212   116.91515
M8970       27    93.71927    93.71927   117.14909
M8971       27    94.78585    94.78585   118.48231
M8972       27    95.40419    95.40419   119.25524
M8973       27    95.74599    95.74599   119.68249
M8974       27    95.84311    95.84311   119.80389
M8975       27    95.88501    95.88501   119.85626
M8976       27    96.51645    96.51645   120.64556
M8977       27    96.59746    96.59746   120.74683
M8978       27    96.61058    96.61058   120.76323
M8979       27    96.78370    96.78370   120.97963
M8980       27    96.81449    96.81449   121.01811
M8981       27    97.16205    97.16205   121.45256
M8982       27    97.41679    97.41679   121.77099
M8983       27    97.48877    97.48877   121.86096
M8984       27    98.11404    98.11404   122.64255
M8985       27    98.14073    98.14073   122.67591
M8986       27    98.39645    98.39645   122.99556
M8987       27    98.63219    98.63219   123.29024
M8988       27    98.93209    98.93209   123.66511
M8989       27    99.71646    99.71646   124.64557
M8990       27    99.89050    99.89050   124.86312
M8991       27    99.90797    99.90797   124.88496
M8992       28     0.62094     0.62094     0.77617
M8993       28     1.77181     1.77181     2.21476
M8994       28     2.07224     2.07224     2.59030
M8995       28     2.22789     2.22789     2.78486
M8996       28     2.36917     2.36917     2.96146
M8997       28     2.43397     2.43397     3.04246
M8998       28     2.93108     2.93108     3.66385
M8999       28     3.91474     3.91474     4.89343
M9000       28     4.06930     4.06930     5.08662
M9001       28     4.48828     4.48828     5.61035
M9002       28     4.49980     4.49980     5.62475
M9003       28     4.64834     4.64834     5.81042
M9004       28     5.16518     5.16518     6.45647
M9005       28     5.38411     5.38411     6.73014
M9006       28     5.61674     5.61674     7.02092
M9007       28     5.66596     5.66596     7.08245
M9008       28     5.67847     5.67847     7.09809
M9009       28     6.20001     6.20001     7.75001
M9010       28     6.97023     6.97023     8.71279
M9011       28     7.32719     7.32719     9.15899
M9012       28     7.74585     7.74585     9.68231
M9013       28     7.88875     7.88875     9.86094
M9014       28     8.40558     8.40558    10.50698
M9015       28     8.60977     8.60977    10.76221
M9016       28     8.70001     8.70001    10.87501
M9017       28     9.00450     9.00450    11.25563
M9018       28     9.55065     9.55065    11.93831
M9019       28     9.55309     9.55309    11.94136
M9020       28    10.45268    10.45268    13.06585
M9021       28    10.62458    10.62458    13.28073
M9022       28    10.64172    10.64172    13.30215
M9023       28    11.00639    11.00639    13.75799
M9024       28    11.34282    11.34282    14.17853
M9025       28    11.86644    11.86644    14.83305
M9026       28    11.90232    11.90232    14.87790
M9027       28    12.25159    12.25159    15.31449
M9028       28    12.37592    12.37592    15.46990
M9029       28    12.69420    12.69420    15.86775
M9030       28    12.69828    12.69828    15.87285
M9031       28    13.05371    13.05371    16.31714
M9032       28    13.66108    13.66108    17.07635
M9033       28    14.00013    14.00013    17.50016
M9034       28    14.11133    14.11133    17.63916
M9035       28    14.14877    14.14877    17.68596
M9036       28    14.20812    14.20812    17.76015
M9037       28    14.57437    14.57437    18.21796
M9038       28    15.59223    15.59223    19.49029
M9039       28    16.14273    16.14273    20.17841
M9040       28    16.51999    16.51999    20.64999
M9041       28    16.55676    16.55676    20.69595
M9042       28    16.62368    16.62368    20.77960
M9043       28    16.68517    16.68517    20.85646
M9044       28    16.81878    16.81878    21.02348
M9045       28    17.59759    17.59759    21.99699
M9046       28    17.62498    17.62498    22.03122
M9047       28    17.72818    17.72818    22.16022
M9048       28    17.80621    17.80621    22.25776
M9049       28    17.96386    17.96386    22.45482
M9050       28    17.99463    17.99463    22.49329
M9051       28    18.13100    18.13100    22.66375
M9052       28    18.23597    18.23597    22.79496
M9053       28    18.42535    18.42535    23.03169
M9054       28    18.48920    18.48920    23.11150
M9055       28    18.65533    18.65533    23.31916
M9056       28    18.82281    18.82281    23.52851
M9057       28    18.97780    18.97780    23.72225
M9058       28    20.30520    20.30520    25.38150
M9059       28    20.42890    20.42890    25.53612
M9060       28    20.63725    20.63725    25.79656
M9061       28    21.70226    21.70226    27.12782
M9062       28    21.89960    21.89960    27.37450
M9063       28    22.46098    22.46098    28.07623
M9064       28    22.89468    22.89468    28.61835
M9065       28    22.97181    22.97181    28.71476
M9066       28    23.03597    23.03597    28.79496
M9067       28    23.18559    23.18559    28.98199
M9068       28    23.35376    23.35376    29.19220
M9069       28    23.57805    23.57805    29.47256
M9070       28    23.58262    23.58262    29.47827
M9071       28    23.77132    23.77132    29.71415
M9072       28    23.89631    23.89631    29.87039
M9073       28    24.54363    24.54363    30.67954
M9074       28    24.62615    24.62615    30.78269
M9075       28    25.03909    25.03909    31.29886
M9076       28    25.16932    25.16932    31.46165
M9077       28    25.45761    25.45761    31.82201
M9078       28    25.82204    25.82204    32.27755
M9079       28    25.85015    25.85015    32.31269
M9080       28    25.90827    25.90827    32.38534
M9081       28    26.41679    26.41679    33.02099
M9082       28    26.59464    26.59464    33.24330
M9083       28    27.19267    27.19267    33.99084
M9084       28    27.42901    27.42901    34.28626
M9085       28    27.52583    27.52583    34.40729
M9086       28    28.64110    28.64110    35.80138
M9087       28    29.65382    29.65382    37.06728
M9088       28    30.06198    30.06198    37.57747
M9089       28    30.99883    30.99883    38.74854
M9090       28    31.22706    31.22706    39.03383
M9091       28    31.29654    31.29654    39.12067
M9092       28    31.57067    31.57067    39.46334
M9093       28    31.84866    31.84866    39.81083
M9094       28    32.19792    32.19792    40.24740
M9095       28    32.32735    32.32735    40.40919
M9096       28    32.42466    32.42466    40.53083
M9097       28    32.57148    32.57148    40.71435
M9098       28    32.66044    32.66044    40.82555
M9099       28    33.44711    33.44711    41.80889
M9100       28    33.92192    33.92192    42.40240
M9101       28    34.43441    34.43441    43.04301
M9102       28    34.57753    34.57753    43.22191
M9103       28    34.63009    34.63009    43.28761
M9104       28    34.73873    34.73873    43.42341
M9105       28    35.58069    35.58069    44.47586
M9106       28    35.60460    35.60460    44.50575
M9107       28    35.74808    35.74808    44.68510
M9108       28    35.81430    35.81430    44.76788
M9109       28    35.88750    35.88750    44.85938
M9110       28    37.04449    37.04449    46.30561
M9111       28    37.12681    37.12681    46.40851
M9112       28    37.65341    37.65341    47.06676
M9113       28    37.95537    37.95537    47.44421
M9114       28    38.08931    38.08931    47.61164
M9115       28    38.38206    38.38206    47.97758
M9116       28    38.57704    38.57704    48.22130
M9117       28    39.45557    39.45557    49.31946
M9118       28    39.46287    39.46287    49.32859
M9119       28    39.73678    39.73678    49.67098
M9120       28    39.80854    39.80854    49.76067
M9121       28    39.91223    39.91223    49.89029
M9122       28    40.41158    40.41158    50.51448
M9123       28    40.45818    40.45818    50.57273
M9124       28    40.91509    40.91509    51.14386
M9125       28    41.20059    41.20059    51.50074
M9126       28    41.58882    41.58882    51.98603
M9127       28    41.84980    41.84980    52.31225
M9128       28    41.97011    41.97011    52.46264
M9129       28    42.47573    42.47573    53.09466
M9130       28    42.92983    42.92983    53.66229
M9131       28    43.26021    43.26021    54.07526
M9132       28    43.78948    43.78948    54.73685
M9133       28    44.42128    44.42128    55.52660
M9134       28    45.02340    45.02340    56.27925
M9135       28    45.40901    45.40901    56.76126
M9136       28    45.63520    45.63520    57.04400
M9137       28    45.67333    45.67333    57.09166
M9138       28    45.72367    45.72367    57.15459
M9139       28    45.84792    45.84792    57.30990
M9140       28    46.06756    46.06756    57.58445
M9141       28    46.73405    46.73405    58.41756
M9142       28    46.77213    46.77213    58.46516
M9143       28    47.44420    47.44420    59.30525
M9144       28    47.45120    47.45120    59.31400
M9145       28    47.50223    47.50223    59.37779
M9146       28    47.50279    47.50279    59.37849
M9147       28    47.74529    47.74529    59.68161
M9148       28    48.21459    48.21459    60.26824
M9149       28    48.22503    48.22503    60.28129
M9150       28    48.55841    48.55841    60.69801
M9151       28    48.84629    48.84629    61.05786
M9152       28    48.88466    48.88466    61.10583
M9153       28    48.95947    48.95947    61.19934
M9154       28    48.97858    48.97858    61.22322
M9155       28    49.00675    49.00675    61.25844
M9156       28    49.00996    49.00996    61.26245
M9157       28    49.06771    49.06771    61.33464
M9158       28    49.28584    49.28584    61.60730
M9159       28    49.54775    49.54775    61.93469
M9160       28    50.60325    50.60325    63.25406
M9161       28    51.23239    51.23239    64.04049
M9162       28    52.04483    52.04483    65.05604
M9163       28    52.04943    52.04943    65.06179
M9164       28    53.01163    53.01163    66.26454
M9165       28    54.02114    54.02114    67.52643
M9166       28    54.06790    54.06790    67.58487
M9167       28    54.18720    54.18720    67.73400
M9168       28    54.53451    54.53451    68.16814
M9169       28    54.60060    54.60060    68.25075
M9170       28    54.82309    54.82309    68.52886
M9171       28    54.93358    54.93358    68.66698
M9172       28    55.09224    55.09224    68.86530
M9173       28    55.32351    55.32351    69.15439
M9174       28    55.45705    55.45705    69.32131
M9175       28    55.48708    55.48708    69.35885
M9176       28    55.58291    55.58291    69.47864
M9177       28    55.60936    55.60936    69.51170
M9178       28    55.87536    55.87536    69.84420
M9179       28    55.89917    55.89917    69.87396
M9180       28    55.99633    55.99633    69.99541
M9181       28    56.98838    56.98838    71.23548
M9182       28    57.11500    57.11500    71.39375
M9183       28    57.11992    57.11992    71.39990
M9184       28    57.30397    57.30397    71.62996
M9185       28    57.37332    57.37332    71.71665
M9186       28    57.51047    57.51047    71.88809
M9187       28    58.00512    58.00512    72.50640
M9188       28    58.40228    58.40228    73.00285
M9189       28    58.64476    58.64476    73.30595
M9190       28    58.66600    58.66600    73.33250
M9191       28    58.75973    58.75973    73.44966
M9192       28    58.77765    58.77765    73.47206
M9193       28    58.81043    58.81043    73.51304
M9194       28    59.04785    59.04785    73.80981
M9195       28    59.36504    59.36504    74.20630
M9196       28    59.39323    59.39323    74.24154
M9197       28    59.40049    59.40049    74.25061
M9198       28    59.81544    59.81544    74.76930
M9199       28    60.05745    60.05745    75.07181
M9200       28    61.52537    61.52537    76.90671
M9201       28    62.06120    62.06120    77.57650
M9202       28    62.36058    62.36058    77.95073
M9203       28    62.78206    62.78206    78.47758
M9204       28    63.06892    63.06892    78.83615
M9205       28    63.45927    63.45927    79.32409
M9206       28    63.47165    63.47165    79.33956
M9207       28    63.61367    63.61367    79.51709
M9208       28    63.62579    63.62579    79.53224
M9209       28    63.85107    63.85107    79.81384
M9210       28    64.13878    64.13878    80.17347
M9211       28    64.85038    64.85038    81.06297
M9212       28    64.95678    64.95678    81.19598
M9213       28    65.18145    65.18145    81.47681
M9214       28    65.36241    65.36241    81.70301
M9215       28    65.39591    65.39591    81.74489
M9216       28    65.55689    65.55689    81.94611
M9217       28    66.71672    66.71672    83.39590
M9218       28    66.79914    66.79914    83.49893
M9219       28    67.37574    67.37574    84.21968
M9220       28    68.43077    68.43077    85.53846
M9221       28    68.55065    68.55065    85.68831
M9222       28    68.66631    68.66631    85.83289
M9223       28    68.87999    68.87999    86.09999
M9224       28    69.02961    69.02961    86.28701
M9225       28    69.02991    69.02991    86.28739
M9226       28    69.63470    69.63470    87.04338
M9227       28    70.08314    70.08314    87.60393
M9228       28    70.88250    70.88250    88.60313
M9229       28    71.91693    71.91693    89.89616
M9230       28    72.05648    72.05648    90.07060
M9231       28    73.17087    73.17087    91.46359
M9232       28    73.47788    73.47788    91.84735
M9233       28    73.67757    73.67757    92.09696
M9234       28    74.23151    74.23151    92.78939
M9235       28    74.42514    74.42514    93.03142
M9236       28    74.97462    74.97462    93.71828
M9237       28    75.07921    75.07921    93.84901
M9238       28    75.09792    75.09792    93.87240
M9239       28    75.27753    75.27753    94.09691
M9240       28    75.32307    75.32307    94.15384
M9241       28    75.74946    75.74946    94.68682
M9242       28    75.82890    75.82890    94.78612
M9243       28    76.08572    76.08572    95.10715
M9244       28    76.42855    76.42855    95.53569
M9245       28    76.72464    76.72464    95.90580
M9246       28    77.18793    77.18793    96.48491
M9247       28    77.69886    77.69886    97.12357
M9248       28    77.81838    77.81838    97.27298
M9249       28    78.05368    78.05368    97.56710
M9250       28    78.09640    78.09640    97.62050
M9251       28    78.29759    78.29759    97.87199
M9252       28    78.49745    78.49745    98.12181
M9253       28    78.52742    78.52742    98.15928
M9254       28    80.01501    80.01501   100.01876
M9255       28    80.49167    80.49167   100.61459
M9256       28    80.67194    80.67194   100.83993
M9257       28    80.81407    80.81407   101.01759
M9258       28    80.82495    80.82495   101.03119
M9259       28    80.95707    80.95707   101.19634
M9260       28    81.09367    81.09367   101.36709
M9261       28    81.27421    81.27421   101.59276
M9262       28    81.48968    81.48968   101.86210
M9263       28    81.79889    81.79889   102.24861
M9264       28    82.04304    82.04304   102.55380
M9265       28    82.23464    82.23464   102.79330
M9266       28    82.27028    82.27028   102.83785
M9267       28    83.25804    83.25804   104.07255
M9268       28    83.29257    83.29257   104.11571
M9269       28    83.59573    83.59573   104.49466
M9270       28    83.65081    83.65081   104.56351
M9271       28    84.15024    84.15024   105.18780
M9272       28    84.18842    84.18842   105.23553
M9273       28    84.28846    84.28846   105.36057
M9274       28    85.21893    85.21893   106.52366
M9275       28    85.21962    85.21962   106.52453
M9276       28    85.22207    85.22207   106.52759
M9277       28    85.37574    85.37574   106.71968
M9278       28    85.88015    85.88015   107.35019
M9279       28    86.49868    86.49868   108.12335
M9280       28    86.70233    86.70233   108.37791
M9281       28    87.02735    87.02735   108.78419
M9282       28    87.14939    87.14939   108.93674
M9283       28    87.82471    87.82471   109.78089
M9284       28    87.90714    87.90714   109.88393
M9285       28    88.13940    88.13940   110.17425
M9286       28    88.79565    88.79565   110.99456
M9287       28    89.08655    89.08655   111.35819
M9288       28    89.14932    89.14932   111.43665
M9289       28    89.54553    89.54553   111.93191
M9290       28    89.67224    89.67224   112.09030
M9291       28    90.17176    90.17176   112.71470
M9292       28    90.80001    90.80001   113.50001
M9293       28    90.89624    90.89624   113.62030
M9294       28    91.37379    91.37379   114.21724
M9295       28    91.52786    91.52786   114.40983
M9296       28    92.62819    92.62819   115.78524
M9297       28    92.87374    92.87374   116.09217
M9298       28    93.00002    93.00002   116.25003
M9299       28    93.36799    93.36799   116.70999
M9300       28    93.48344    93.48344   116.85430
M9301       28    93.63738    93.63738   117.04673
M9302       28    93.95575    93.95575   117.44469
M9303       28    93.98109    93.98109   117.47636
M9304       28    94.63372    94.63372   118.29215
M9305       28    94.69505    94.69505   118.36881
M9306       28    94.92301    94.92301   118.65376
M9307       28    95.44629    95.44629   119.30786
M9308       28    95.72749    95.72749   119.65936
M9309       28    96.81791    96.81791   121.02239
M9310       28    97.04358    97.04358   121.30448
M9311       28    97.14429    97.14429   121.43036
M9312       28    97.42209    97.42209   121.77761
M9313       28    97.77300    97.77300   122.21625
M9314       28    98.00834    98.00834   122.51042
M9315       28    98.19955    98.19955   122.74944
M9316       28    98.27185    98.27185   122.83981
M9317       28    98.42480    98.42480   123.03100
M9318       28    98.56919    98.56919   123.21149
M9319       28    98.96982    98.96982   123.71228
M9320       28    99.04957    99.04957   123.81196
M9321       28    99.06768    99.06768   123.83460
M9322       28    99.66453    99.66453   124.58066
M9323       28    99.83517    99.83517   124.79396
M9324       28    99.91255    99.91255   124.89069
M9325       29     0.57970     0.57970     0.72462
M9326       29     0.79301     0.79301     0.99126
M9327       29     0.86839     0.86839     1.08549
M9328       29     0.94992     0.94992     1.18740
M9329       29     1.25456     1.25456     1.56820
M9330       29     1.29888     1.29888     1.62360
M9331       29     1.66983     1.66983     2.08729
M9332       29     1.73694     1.73694     2.17118
M9333       29     1.84828     1.84828     2.31035
M9334       29     1.88404     1.88404     2.35505
M9335       29     2.32470     2.32470     2.90587
M9336       29     2.92196     2.92196     3.65245
M9337       29     3.26905     3.26905     4.08631
M9338       29     3.71160     3.71160     4.63950
M9339       29     4.15830     4.15830     5.19787
M9340       29     4.18229     4.18229     5.22786
M9341       29     4.25064     4.25064     5.31330
M9342       29     4.35700     4.35700     5.44625
M9343       29     4.45641     4.45641     5.57051
M9344       29     4.66624     4.66624     5.83280
M9345       29     4.68514     4.68514     5.85642
M9346       29     4.83243     4.83243     6.04054
M9347       29     4.89316     4.89316     6.11645
M9348       29     5.13612     5.13612     6.42015
M9349       29     5.47312     5.47312     6.84140
M9350       29     6.29603     6.29603     7.87004
M9351       29     6.53466     6.53466     8.16832
M9352       29     6.99285     6.99285     8.74106
M9353       29     7.08021     7.08021     8.85026
M9354       29     7.33668     7.33668     9.17085
M9355       29     7.94149     7.94149     9.92686
M9356       29     7.94815     7.94815     9.93519
M9357       29     7.97013     7.97013     9.96266
M9358       29     8.27378     8.27378    10.34223
M9359       29     9.08928     9.08928    11.36160
M9360       29     9.69717     9.69717    12.12146
M9361       29    10.02712    10.02712    12.53390
M9362       29    10.15367    10.15367    12.69209
M9363       29    10.17270    10.17270    12.71587
M9364       29    10.59510    10.59510    13.24388
M9365       29    10.63227    10.63227    13.29034
M9366       29    10.80912    10.80912    13.51140
M9367       29    10.85293    10.85293    13.56616
M9368       29    10.95844    10.95844    13.69805
M9369       29    10.96379    10.96379    13.70474
M9370       29    11.42749    11.42749    14.28436
M9371       29    11.75660    11.75660    14.69575
M9372       29    12.13231    12.13231    15.16539
M9373       29    12.29965    12.29965    15.37456
M9374       29    13.16790    13.16790    16.45988
M9375       29    13.64681    13.64681    17.05851
M9376       29    13.69215    13.69215    17.11519
M9377       29    14.11055    14.11055    17.63819
M9378       29    14.25820    14.25820    17.82275
M9379       29    14.49220    14.49220    18.11525
M9380       29    15.09747    15.09747    18.87184
M9381       29    15.33223    15.33223    19.16529
M9382       29    16.26725    16.26725    20.33406
M9383       29    16.44725    16.44725    20.55906
M9384       29    17.26932    17.26932    21.58665
M9385       29    17.27213    17.27213    21.59016
M9386       29    17.35989    17.35989    21.69986
M9387       29    18.01866    18.01866    22.52332
M9388       29    18.07412    18.07412    22.59265
M9389       29    18.11134    18.11134    22.63917
M9390       29    18.22409    18.22409    22.78011
M9391       29    18.50754    18.50754    23.13443
M9392       29    18.60543    18.60543    23.25679
M9393       29    18.84337    18.84337    23.55421
M9394       29    19.29241    19.29241    24.11551
M9395       29    19.65997    19.65997    24.57496
M9396       29    19.68285    19.68285    24.60356
M9397       29    19.76454    19.76454    24.70567
M9398       29    19.77051    19.77051    24.71314
M9399       29    20.21900    20.21900    25.27375
M9400       29    20.27531    20.27531    25.34414
M9401       29    20.45996    20.45996    25.57495
M9402       29    20.55230    20.55230    25.69037
M9403       29    21.30542    21.30542    26.63177
M9404       29    21.47589    21.47589    26.84486
M9405       29    21.48091    21.48091    26.85114
M9406       29    21.77726    21.77726    27.22157
M9407       29    22.06584    22.06584    27.58230
M9408       29    22.07764    22.07764    27.59705
M9409       29    22.46439    22.46439    28.08049
M9410       29    22.60091    22.60091    28.25114
M9411       29    22.73475    22.73475    28.41844
M9412       29    22.83424    22.83424    28.54280
M9413       29    22.92217    22.92217    28.65271
M9414       29    23.81665    23.81665    29.77081
M9415       29    24.45563    24.45563    30.56954
M9416       29    24.85895    24.85895    31.07369
M9417       29    25.18751    25.18751    31.48439
M9418       29    25.29805    25.29805    31.62256
M9419       29    25.34216    25.34216    31.67770
M9420       29    25.77636    25.77636    32.22045
M9421       29    27.07191    27.07191    33.83989
M9422       29    27.24181    27.24181    34.05226
M9423       29    27.45729    27.45729    34.32161
M9424       29    27.95106    27.95106    34.93882
M9425       29    28.11557    28.11557    35.14446
M9426       29    28.45023    28.45023    35.56279
M9427       29    28.64915    28.64915    35.81144
M9428       29    29.60849    29.60849    37.01061
M9429       29    30.17638    30.17638    37.72048
M9430       29    30.20720    30.20720    37.75900
