ID          Chr    Position
M3904       24     5.83974
M3905       24     6.04579
M3906       24     6.45728
M3907       24     6.97473
M3908       24     8.63582
M3909       24     9.66147
M3910       24    10.85306
M3911       24    11.48114
M3912       24    11.95213
M3913       24    12.33646
M3914       24    12.86302
M3915       24    13.50481
M3916       24    13.62611
M3917       24    14.23385
M3918       24    15.03577
M3919       24    15.21373
M3920       24    15.33072
M3921       24    15.52215
M3922       24    17.81988
M3923       24    19.41425
M3924       24    19.52232
M3925       24    20.26272
M3926       24    20.55728
M3927       24    21.16730
M3928       24    21.21354
M3929       24    21.23692
M3930       24    21.68108
M3931       24    22.19094
M3932       24    23.56269
M3933       24    23.60934
M3934       24    25.33941
M3935       24    26.15823
M3936       24    26.73071
M3937       24    26.79606
M3938       24    27.20789
M3939       24    27.33737
M3940       24    28.33518
M3941       24    29.12232
M3942       24    29.85011
M3943       24    30.15864
M3944       24    31.19213
M3945       24    31.64087
M3946       24    31.95624
M3947       24    32.63555
M3948       24    32.67631
M3949       24    33.93354
M3950       24    34.17607
M3951       24    37.13507
M3952       24    38.56018
M3953       24    39.38550
M3954       24    40.10453
M3955       24    40.75162
M3956       24    40.87724
M3957       24    41.14113
M3958       24    42.09303
M3959       24    44.34367
M3960       24    44.94219
M3961       24    45.23545
M3962       24    45.37534
M3963       24    45.51718
M3964       24    45.56704
M3965       24    45.99004
M3966       24    46.04564
M3967       24    46.23138
M3968       24    46.29449
M3969       24    46.48344
M3970       24    46.83104
M3971       24    46.97624
M3972       24    47.71207
M3973       24    48.32535
M3974       24    48.67711
M3975       24    48.86951
M3976       24    49.27755
M3977       24    50.61718
M3978       24    51.52730
M3979       24    51.63247
M3980       24    52.01255
M3981       24    52.04446
M3982       24    52.12495
M3983       24    52.47693
M3984       24    52.61130
M3985       24    54.14462
M3986       24    54.30894
M3987       24    54.47653
M3988       24    54.95910
M3989       24    55.66765
M3990       24    55.72600
M3991       24    57.82230
M3992       24    61.22391
M3993       24    64.82346
M3994       24    67.84887
M3995       24    68.13561
M3996       24    69.08665
M3997       24    69.13233
M3998       24    69.76381
M3999       24    70.54487
M4000       24    70.66221
M4001       24    71.45408
M4002       24    71.46805
M4003       24    71.80498
M4004       24    72.02049
M4005       24    72.21293
M4006       24    72.37140
M4007       24    73.18595
M4008       24    73.36180
M4009       24    73.50647
M4010       24    74.54029
M4011       24    74.84835
M4012       24    75.06551
M4013       24    77.41784
M4014       24    78.74389
M4015       24    78.86157
M4016       24    78.97240
M4017       24    79.56886
M4018       24    80.56901
M4019       24    81.05178
M4020       24    81.67262
M4021       24    83.98317
M4022       24    86.31850
M4023       24    86.64835
M4024       24    86.65044
M4025       24    87.09879
M4026       24    87.49948
M4027       24    87.60797
M4028       24    87.76450
M4029       24    88.21488
M4030       24    88.39656
M4031       24    88.57580
M4032       24    88.85394
M4033       24    88.89306
M4034       24    88.91019
M4035       24    90.19289
M4036       24    91.34300
M4037       24    92.64392
M4038       24    92.80181
M4039       24    94.51065
M4040       24    95.21268
M4041       24    96.58809
M4042       24    96.75728
M4043       24    96.83497
M4044       24    97.93030
M4045       24    99.28543
M4046       25     1.22167
M4047       25     1.55137
M4048       25     2.08388
M4049       25     3.26176
M4050       25     7.71881
M4051       25     8.00074
M4052       25     8.33592
M4053       25     8.80436
M4054       25     9.30508
M4055       25     9.57953
M4056       25     9.85745
M4057       25     9.89429
M4058       25    10.35118
M4059       25    11.92318
M4060       25    14.06199
M4061       25    15.67830
M4062       25    16.03476
M4063       25    16.36275
M4064       25    18.00200
M4065       25    18.07779
M4066       25    18.35877
M4067       25    18.45502
M4068       25    18.48808
M4069       25    19.12899
M4070       25    19.84389
M4071       25    21.20943
M4072       25    23.28225
M4073       25    24.29066
M4074       25    25.05547
M4075       25    25.19232
M4076       25    25.70509
M4077       25    25.73619
M4078       25    26.27487
M4079       25    26.36940
M4080       25    26.69724
M4081       25    27.60303
M4082       25    28.27819
M4083       25    29.87036
M4084       25    29.91387
M4085       25    30.64964
M4086       25    30.89582
M4087       25    30.94879
M4088       25    31.63508
M4089       25    31.94818
M4090       25    32.35806
M4091       25    33.50224
M4092       25    33.84874
M4093       25    34.57167
M4094       25    35.19519
M4095       25    36.06276
M4096       25    38.92477
M4097       25    40.29559
M4098       25    41.03738
M4099       25    41.14686
M4100       25    42.27280
M4101       25    42.30303
M4102       25    42.46875
M4103       25    43.98387
M4104       25    45.66753
M4105       25    45.81912
M4106       25    46.94555
M4107       25    47.00426
M4108       25    48.15116
M4109       25    48.39415
M4110       25    49.44087
M4111       25    49.92267
M4112       25    50.14332
M4113       25    50.57897
M4114       25    52.47645
M4115       25    53.33761
M4116       25    53.76858
M4117       25    55.11088
M4118       25    55.60145
M4119       25    56.70065
M4120       25    56.77965
M4121       25    57.28994
M4122       25    57.72213
M4123       25    58.28404
M4124       25    58.33754
M4125       25    59.59691
M4126       25    60.07442
M4127       25    60.20538
M4128       25    62.07261
M4129       25    62.77771
M4130       25    63.37206
M4131       25    64.12984
M4132       25    66.11032
M4133       25    66.61399
M4134       25    66.87010
M4135       25    67.79423
M4136       25    68.09633
M4137       25    69.48289
M4138       25    70.94276
M4139       25    71.58437
M4140       25    72.04433
M4141       25    72.58976
M4142       25    73.37911
M4143       25    73.60331
M4144       25    74.55670
M4145       25    74.64451
M4146       25    75.38851
M4147       25    75.49278
M4148       25    76.93350
M4149       25    76.99343
M4150       25    77.68202
M4151       25    77.81739
M4152       25    78.44380
M4153       25    78.83880
M4154       25    79.55631
M4155       25    79.68462
M4156       25    80.11295
M4157       25    80.19694
M4158       25    80.52505
M4159       25    81.16536
M4160       25    82.40075
M4161       25    83.71332
M4162       25    84.10289
M4163       25    84.34688
M4164       25    84.49233
M4165       25    84.89822
M4166       25    85.81899
M4167       25    86.04785
M4168       25    86.78488
M4169       25    87.29299
M4170       25    87.39206
M4171       25    87.55858
M4172       25    87.73808
M4173       25    87.84978
M4174       25    87.96189
M4175       25    88.08286
M4176       25    89.81422
M4177       25    89.82088
M4178       25    89.97315
M4179       25    90.63721
M4180       25    93.09400
M4181       25    93.14758
M4182       25    93.47129
M4183       25    93.52115
M4184       25    94.40121
M4185       25    95.72381
M4186       25    97.98940
M4187       25    98.27115
M4188       25    98.60186
M4189       25    99.15625
M4190       25    99.16479
M4191       25    99.25150
M4192       26     1.26415
M4193       26     1.32542
M4194       26     3.22704
M4195       26     3.32446
M4196       26     4.28117
M4197       26     4.30332
M4198       26     4.46767
M4199       26     4.64260
M4200       26     4.97362
M4201       26     5.31950
M4202       26     5.33608
M4203       26     6.51905
M4204       26     7.39453
M4205       26     7.50526
M4206       26     7.56435
M4207       26     8.75467
M4208       26     9.69969
M4209       26    10.29694
M4210       26    11.54785
M4211       26    12.29251
M4212       26    12.58814
M4213       26    13.24848
M4214       26    14.11830
M4215       26    14.12112
M4216       26    15.21816
M4217       26    18.28381
M4218       26    18.99998
M4219       26    20.26876
M4220       26    21.18275
M4221       26    21.21608
M4222       26    21.52128
M4223       26    22.33649
M4224       26    22.67695
M4225       26    24.84853
M4226       26    24.93798
M4227       26    24.94033
M4228       26    25.59247
M4229       26    25.59584
M4230       26    26.06078
M4231       26    26.43489
M4232       26    26.97321
M4233       26    27.22015
M4234       26    27.57124
M4235       26    27.92880
M4236       26    28.40946
M4237       26    29.10398
M4238       26    30.35024
M4239       26    31.31438
M4240       26    31.54940
M4241       26    31.98359
M4242       26    32.28987
M4243       26    32.35580
M4244       26    32.62022
M4245       26    33.20053
M4246       26    36.11546
M4247       26    36.93662
M4248       26    38.80199
M4249       26    39.10795
M4250       26    39.50986
M4251       26    40.15307
M4252       26    40.82534
M4253       26    42.56217
M4254       26    42.90056
M4255       26    43.86629
M4256       26    43.87012
M4257       26    44.91226
M4258       26    45.13654
M4259       26    47.07821
M4260       26    48.37620
M4261       26    49.36790
M4262       26    49.40170
M4263       26    49.41881
M4264       26    50.22329
M4265       26    50.28411
M4266       26    50.88242
M4267       26    51.56784
M4268       26    51.84878
M4269       26    52.06193
M4270       26    52.17350
M4271       26    52.76823
M4272       26    53.51795
M4273       26    54.13176
M4274       26    54.80820
M4275       26    55.11874
M4276       26    55.24467
M4277       26    55.88690
M4278       26    56.01176
M4279       26    56.35030
M4280       26    56.42296
M4281       26    56.50208
M4282       26    57.57966
M4283       26    58.67225
M4284       26    59.98919
M4285       26    60.69956
M4286       26    60.78785
M4287       26    61.26281
M4288       26    63.81016
M4289       26    64.14532
M4290       26    65.06773
M4291       26    65.51758
M4292       26    67.16816
M4293       26    67.32153
M4294       26    69.92209
M4295       26    70.76573
M4296       26    71.37732
M4297       26    72.47717
M4298       26    73.03599
M4299       26    73.06097
M4300       26    73.15134
M4301       26    73.42789
M4302       26    73.48491
M4303       26    74.00523
M4304       26    74.16603
M4305       26    74.60497
M4306       26    76.07843
M4307       26    76.10101
M4308       26    77.87475
M4309       26    78.96552
M4310       26    78.99243
M4311       26    79.14267
M4312       26    79.20538
M4313       26    79.80261
M4314       26    81.17265
M4315       26    81.49626
M4316       26    82.02240
M4317       26    82.35739
M4318       26    82.44649
M4319       26    83.00895
M4320       26    83.34336
M4321       26    84.94639
M4322       26    85.11086
M4323       26    85.31799
M4324       26    86.57974
M4325       26    87.73937
M4326       26    87.97541
M4327       26    88.15299
M4328       26    89.39715
M4329       26    90.59243
M4330       26    95.66701
M4331       26    96.84610
M4332       26    98.43307
M4333       26    98.87981
M4334       26    99.24515
M4335       26    99.82793
M4336       27     0.25255
M4337       27     0.65438
M4338       27     0.84674
M4339       27     1.31044
M4340       27     1.39870
M4341       27     1.41915
M4342       27     1.42719
M4343       27     2.31665
M4344       27     5.72273
M4345       27     6.56869
M4346       27     7.49679
M4347       27     8.81824
M4348       27     9.60394
M4349       27    13.55799
M4350       27    13.87674
M4351       27    14.01702
M4352       27    15.15788
M4353       27    15.31639
M4354       27    16.16941
M4355       27    16.39294
M4356       27    18.29508
M4357       27    18.36058
M4358       27    18.75424
M4359       27    19.89286
M4360       27    20.90466
M4361       27    21.24701
M4362       27    22.98837
M4363       27    23.92294
M4364       27    24.71417
M4365       27    24.86663
M4366       27    25.15671
M4367       27    26.52770
M4368       27    26.54747
M4369       27    28.70629
M4370       27    28.72297
M4371       27    29.31905
M4372       27    29.89789
M4373       27    30.62292
M4374       27    30.75162
M4375       27    31.03060
M4376       27    31.05493
M4377       27    31.08256
M4378       27    31.12578
M4379       27    31.17518
M4380       27    31.36357
M4381       27    32.42536
M4382       27    33.43950
M4383       27    33.68344
M4384       27    33.79922
M4385       27    35.70721
M4386       27    36.22797
M4387       27    36.23734
M4388       27    36.40676
M4389       27    36.55883
M4390       27    36.65982
M4391       27    36.74754
M4392       27    36.90054
M4393       27    37.22073
M4394       27    38.06309
M4395       27    41.33779
M4396       27    41.36044
M4397       27    41.64130
M4398       27    47.64646
M4399       27    48.12302
M4400       27    48.16802
M4401       27    48.22416
M4402       27    48.95335
M4403       27    49.30076
M4404       27    49.36886
M4405       27    49.45047
M4406       27    49.81983
M4407       27    49.96392
M4408       27    51.25352
M4409       27    51.27988
M4410       27    51.31275
M4411       27    51.52264
M4412       27    51.91987
M4413       27    52.26138
M4414       27    53.00436
M4415       27    54.04136
M4416       27    54.30239
M4417       27    55.24237
M4418       27    55.90695
M4419       27    57.13320
M4420       27    58.13347
M4421       27    58.45923
M4422       27    59.65766
M4423       27    59.72653
M4424       27    62.11632
M4425       27    62.20313
M4426       27    62.74644
M4427       27    62.84446
M4428       27    64.11072
M4429       27    64.37839
M4430       27    64.87075
M4431       27    65.45821
M4432       27    66.25397
M4433       27    68.72313
M4434       27    69.54017
M4435       27    70.26522
M4436       27    70.79813
M4437       27    71.45401
M4438       27    71.76704
M4439       27    72.27529
M4440       27    73.04453
M4441       27    73.05275
M4442       27    73.29050
M4443       27    73.89431
M4444       27    74.10044
M4445       27    74.34946
M4446       27    74.88172
M4447       27    76.02977
M4448       27    76.14109
M4449       27    76.37199
M4450       27    78.03616
M4451       27    78.52532
M4452       27    79.06741
M4453       27    79.55373
M4454       27    79.69539
M4455       27    82.24517
M4456       27    82.81594
M4457       27    83.17370
M4458       27    83.23236
M4459       27    83.48945
M4460       27    84.14226
M4461       27    85.12927
M4462       27    85.54186
M4463       27    86.69207
M4464       27    87.58725
M4465       27    87.80198
M4466       27    88.52595
M4467       27    89.19367
M4468       27    89.42465
M4469       27    89.49310
M4470       27    90.02856
M4471       27    90.24660
M4472       27    90.50055
M4473       27    91.34353
M4474       27    91.69253
M4475       27    91.99161
M4476       27    92.08450
M4477       27    92.69294
M4478       27    92.79213
M4479       27    93.03063
M4480       27    94.36463
M4481       27    94.54479
M4482       27    94.67520
M4483       27    94.88352
M4484       27    94.91554
M4485       27    95.51329
M4486       27    95.53418
M4487       27    95.96503
M4488       27    96.34612
M4489       27    96.82974
M4490       27    96.98327
M4491       27    97.54411
M4492       27    98.90793
M4493       27    99.05442
M4494       27    99.10857
M4495       27    99.49670
M4496       28     0.61798
M4497       28     0.75142
M4498       28     1.68410
M4499       28     1.74170
M4500       28     2.12975
M4501       28     2.13038
M4502       28     2.56524
M4503       28     3.54560
M4504       28     3.78676
M4505       28     4.04683
M4506       28     4.70655
M4507       28     6.16255
M4508       28     6.46204
M4509       28     8.64751
M4510       28     8.75236
M4511       28     9.30454
M4512       28     9.53157
M4513       28    10.01108
M4514       28    10.27955
M4515       28    10.50326
M4516       28    10.78845
M4517       28    12.04276
M4518       28    12.22057
M4519       28    12.49705
M4520       28    12.62152
M4521       28    13.16857
M4522       28    15.41513
M4523       28    15.78970
M4524       28    16.31009
M4525       28    16.55645
M4526       28    17.04883
M4527       28    17.44645
M4528       28    17.53693
M4529       28    18.98234
M4530       28    20.38815
M4531       28    20.94439
M4532       28    21.30562
M4533       28    21.63571
M4534       28    22.67933
M4535       28    22.68124
M4536       28    22.75232
M4537       28    22.81717
M4538       28    22.90903
M4539       28    22.96337
M4540       28    23.29080
M4541       28    23.77576
M4542       28    24.53134
M4543       28    24.71479
M4544       28    25.32224
M4545       28    26.18621
M4546       28    27.28937
M4547       28    27.63993
M4548       28    29.13561
M4549       28    31.82675
M4550       28    32.07954
M4551       28    32.76435
M4552       28    33.45925
M4553       28    33.98835
M4554       28    34.35919
M4555       28    34.44804
M4556       28    34.47528
M4557       28    35.00452
M4558       28    35.05940
M4559       28    35.52903
M4560       28    36.11368
M4561       28    36.37699
M4562       28    36.66376
M4563       28    37.72024
M4564       28    38.31728
M4565       28    39.30873
M4566       28    39.74043
M4567       28    40.78183
M4568       28    40.87312
M4569       28    40.96020
M4570       28    42.14482
M4571       28    43.60677
M4572       28    43.80495
M4573       28    44.52807
M4574       28    45.21640
M4575       28    45.22469
M4576       28    46.41427
M4577       28    48.67797
M4578       28    48.72490
M4579       28    49.57545
M4580       28    50.45237
M4581       28    51.01713
M4582       28    51.11041
M4583       28    51.40555
M4584       28    52.41673
M4585       28    55.05053
M4586       28    55.32779
M4587       28    55.56853
M4588       28    55.97060
M4589       28    56.86732
M4590       28    57.36172
M4591       28    59.49140
M4592       28    59.85511
M4593       28    60.92125
M4594       28    61.44399
M4595       28    62.13823
M4596       28    62.39816
M4597       28    63.33914
M4598       28    64.08943
M4599       28    64.24910
M4600       28    64.78119
M4601       28    65.18607
M4602       28    65.54433
M4603       28    66.17398
M4604       28    67.06436
M4605       28    67.85335
M4606       28    68.82589
M4607       28    69.54205
M4608       28    70.49177
M4609       28    70.66163
M4610       28    71.40193
M4611       28    72.08621
M4612       28    72.09977
M4613       28    73.13484
M4614       28    73.38361
M4615       28    74.25705
M4616       28    74.42029
M4617       28    74.43543
M4618       28    74.64861
M4619       28    75.64941
M4620       28    76.01318
M4621       28    76.21723
M4622       28    76.55297
M4623       28    76.72222
M4624       28    76.85166
M4625       28    77.51116
M4626       28    78.00067
M4627       28    78.18018
M4628       28    79.34715
M4629       28    80.83250
M4630       28    82.28133
M4631       28    84.66850
M4632       28    84.93603
M4633       28    87.10589
M4634       28    88.87469
M4635       28    89.75062
M4636       28    92.53868
M4637       28    93.78807
M4638       28    94.15283
M4639       28    94.25750
M4640       28    94.97894
M4641       28    95.05295
M4642       28    95.39788
M4643       28    95.56152
M4644       28    95.63495
M4645       28    96.02484
M4646       28    96.27071
M4647       28    96.73917
M4648       28    97.22044
M4649       28    97.58134
M4650       28    97.81320
M4651       28    98.68439
M4652       29     0.06968
M4653       29     0.35600
M4654       29     1.83897
M4655       29     2.33304
M4656       29     2.79435
M4657       29     2.81722
M4658       29     3.12077
M4659       29     3.33925
M4660       29     3.64619
M4661       29     3.68852
M4662       29     4.18909
M4663       29     4.38056
M4664       29     4.57725
M4665       29     4.75876
M4666       29     4.77073
M4667       29     4.78440
M4668       29     7.39057
M4669       29     8.25927
M4670       29     8.42090
M4671       29     8.57343
M4672       29     9.17751
M4673       29     9.24341
M4674       29     9.39977
M4675       29     9.49588
M4676       29    10.44497
M4677       29    10.59435
M4678       29    10.77541
M4679       29    10.93496
M4680       29    11.39418
M4681       29    11.88100
M4682       29    13.30444
M4683       29    14.36365
M4684       29    14.52769
M4685       29    15.58305
M4686       29    17.82418
M4687       29    18.14819
M4688       29    18.23039
M4689       29    18.35190
M4690       29    18.64436
M4691       29    18.79806
M4692       29    20.02620
M4693       29    20.07696
M4694       29    22.11069
M4695       29    22.49655
M4696       29    22.99855
M4697       29    23.26998
M4698       29    24.88811
M4699       29    25.59587
M4700       29    25.61735
M4701       29    26.71098
M4702       29    27.52435
M4703       29    28.31029
M4704       29    29.48826
M4705       29    29.88890
M4706       29    30.04507
M4707       29    30.16557
M4708       29    30.67233
M4709       29    30.82865
M4710       29    31.51421
M4711       29    31.73668
M4712       29    31.86606
M4713       29    32.08671
M4714       29    33.16935
M4715       29    33.94637
M4716       29    34.22664
M4717       29    34.98060
M4718       29    35.38173
M4719       29    35.77478
M4720       29    35.92101
M4721       29    36.77140
M4722       29    36.78327
M4723       29    39.75867
M4724       29    40.05539
M4725       29    40.48444
M4726       29    40.98498
M4727       29    41.29354
M4728       29    43.81653
M4729       29    44.72245
M4730       29    46.83036
M4731       29    47.69888
M4732       29    48.14472
M4733       29    48.47420
M4734       29    49.24922
M4735       29    49.53275
M4736       29    50.02804
M4737       29    50.34948
M4738       29    50.35247
M4739       29    51.03083
M4740       29    51.79971
M4741       29    52.24636
M4742       29    52.34803
M4743       29    52.44060
M4744       29    52.64925
M4745       29    52.69671
M4746       29    52.99460
M4747       29    53.88901
M4748       29    53.96275
M4749       29    55.70703
M4750       29    56.81998
M4751       29    57.02259
M4752       29    57.02962
M4753       29    57.04546
M4754       29    58.27335
M4755       29    59.62844
M4756       29    60.07487
M4757       29    61.01908
M4758       29    61.96031
M4759       29    62.27250
M4760       29    62.98856
M4761       29    63.65018
M4762       29    63.83309
M4763       29    63.96068
M4764       29    64.71966
M4765       29    65.51989
M4766       29    66.17656
M4767       29    66.60228
M4768       29    69.12259
M4769       29    69.19406
M4770       29    69.20350
M4771       29    69.27974
M4772       29    69.43851
M4773       29    69.73034
M4774       29    69.82976
M4775       29    70.79918
M4776       29    71.15348
M4777       29    72.22918
M4778       29    72.37847
M4779       29    73.71798
M4780       29    73.76177
M4781       29    74.31969
M4782       29    74.96158
M4783       29    75.25919
M4784       29    75.40900
M4785       29    75.58177
M4786       29    76.33231
M4787       29    76.95068
M4788       29    77.14431
M4789       29    77.63195
M4790       29    77.70472
M4791       29    77.75318
M4792       29    77.78122
M4793       29    78.33593
M4794       29    79.87964
M4795       29    80.17527
M4796       29    82.21516
M4797       29    83.64776
M4798       29    85.03397
M4799       29    85.16856
M4800       29    85.63828
M4801       29    85.92793
M4802       29    88.00778
M4803       29    88.56875
M4804       29    89.34454
M4805       29    90.03581
M4806       29    91.03842
M4807       29    92.11027
M4808       29    92.15621
M4809       29    92.51253
M4810       29    92.61336
M4811       29    92.75144
M4812       29    93.55962
M4813       29    94.72622
M4814       29    94.90913
M4815       29    95.04929
M4816       29    96.81492
M4817       29    97.85886
M4818       29    98.05488
M4819       29    98.09193
M4820       29    98.97353
M4821       30     0.29940
M4822       30     1.75754
M4823       30     1.85180
M4824       30     2.62034
M4825       30     4.18343
M4826       30     4.67020
M4827       30     5.61666
M4828       30     5.88499
M4829       30     6.33527
M4830       30     7.42282
M4831       30     8.07332
M4832       30     8.52123
M4833       30     8.78661
M4834       30     8.88079
M4835       30     9.83775
M4836       30    10.40903
M4837       30    10.50367
M4838       30    10.78511
M4839       30    10.94518
M4840       30    13.09767
M4841       30    13.36367
M4842       30    13.88645
M4843       30    14.11781
M4844       30    16.58566
M4845       30    17.06835
M4846       30    18.09553
M4847       30    19.05224
M4848       30    20.79379
M4849       30    21.89201
M4850       30    22.67300
M4851       30    22.70263
M4852       30    22.81366
M4853       30    22.96447
M4854       30    24.31148
M4855       30    24.69896
M4856       30    25.35898
M4857       30    27.40387
M4858       30    27.63615
M4859       30    27.73639
M4860       30    27.75891
M4861       30    28.20385
M4862       30    28.59868
M4863       30    30.24279
M4864       30    31.02702
M4865       30    31.73417
M4866       30    31.92489
M4867       30    32.63803
M4868       30    33.01698
M4869       30    33.30673
M4870       30    33.89295
M4871       30    34.15399
M4872       30    34.30310
M4873       30    34.31150
M4874       30    34.41221
M4875       30    34.79389
M4876       30    35.24249
M4877       30    35.32924
M4878       30    35.58466
M4879       30    36.03640
M4880       30    36.07769
M4881       30    36.20603
M4882       30    36.76337
M4883       30    36.88230
M4884       30    38.13475
M4885       30    38.31418
M4886       30    39.43443
M4887       30    39.92412
M4888       30    42.74615
M4889       30    42.93854
M4890       30    43.18387
M4891       30    43.40252
M4892       30    44.01806
M4893       30    44.46636
M4894       30    44.49128
M4895       30    46.47151
M4896       30    48.73693
M4897       30    49.51165
M4898       30    50.26469
M4899       30    51.42432
M4900       30    52.85143
M4901       30    53.46398
M4902       30    53.71281
M4903       30    54.04450
M4904       30    54.15360
M4905       30    54.26366
M4906       30    54.53607
M4907       30    56.30310
M4908       30    56.67717
M4909       30    57.56001
M4910       30    58.56782
M4911       30    58.74431
M4912       30    59.17967
M4913       30    61.64943
M4914       30    61.89923
M4915       30    62.15850
M4916       30    62.41356
M4917       30    62.76980
M4918       30    62.90177
M4919       30    63.28088
M4920       30    63.29976
M4921       30    63.49468
M4922       30    63.62287
M4923       30    64.07858
M4924       30    64.74525
M4925       30    64.81630
M4926       30    65.36515
M4927       30    66.40499
M4928       30    67.27728
M4929       30    67.30699
M4930       30    67.41264
M4931       30    68.18607
M4932       30    68.63684
M4933       30    69.16012
M4934       30    70.04920
M4935       30    70.38843
M4936       30    70.85346
M4937       30    71.56561
M4938       30    72.51557
M4939       30    73.24131
M4940       30    73.54509
M4941       30    73.70681
M4942       30    74.16740
M4943       30    76.24718
M4944       30    77.86699
M4945       30    77.97354
M4946       30    78.24955
M4947       30    79.08372
M4948       30    79.23257
M4949       30    80.15895
M4950       30    80.60035
M4951       30    80.74972
M4952       30    80.76424
M4953       30    80.95854
M4954       30    81.05910
M4955       30    82.09618
M4956       30    82.81745
M4957       30    83.27833
M4958       30    85.43813
M4959       30    87.26726
M4960       30    88.42608
M4961       30    88.58390
M4962       30    88.87470
M4963       30    89.02666
M4964       30    89.22127
M4965       30    89.88832
M4966       30    90.64297
M4967       30    91.05277
M4968       30    91.51757
M4969       30    91.88922
M4970       30    92.19040
M4971       30    94.39810
M4972       30    94.84809
M4973       30    94.91346
M4974       30    94.92737
M4975       30    96.09878
M4976       30    96.55112
M4977       30    97.33379
M4978       30    97.44396
M4979       30    98.25912
M4980       30    98.84933
