ID          Chr   Input_Pos    Male_Map  Female_Map
M7043       22    12.13280    12.13280    15.16600
M7044       22    12.28281    12.28281    15.35351
M7045       22    12.46089    12.46089    15.57611
M7046       22    12.50210    12.50210    15.62763
M7047       22    12.58757    12.58757    15.73446
M7048       22    13.30789    13.30789    16.63486
M7049       22    13.44358    13.44358    16.80448
M7050       22    13.62504    13.62504    17.03130
M7051       22    13.92586    13.92586    17.40733
M7052       22    13.99406    13.99406    17.49257
M7053       22    14.72320    14.72320    18.40400
M7054       22    15.53953    15.53953    19.42441
M7055       22    16.16167    16.16167    20.20209
M7056       22    16.22826    16.22826    20.28533
M7057       22    16.90993    16.90993    21.13741
M7058       22    18.67328    18.67328    23.34160
M7059       22    19.44428    19.44428    24.30535
M7060       22    19.53869    19.53869    24.42336
M7061       22    20.00876    20.00876    25.01095
M7062       22    20.04078    20.04078    25.05097
M7063       22    20.25430    20.25430    25.31788
M7064       22    20.60779    20.60779    25.75974
M7065       22    20.73132    20.73132    25.91415
M7066       22    21.23059    21.23059    26.53824
M7067       22    21.40027    21.40027    26.75034
M7068       22    22.13109    22.13109    27.66386
M7069       22    22.30126    22.30126    27.87657
M7070       22    22.47207    22.47207    28.09009
M7071       22    22.66783    22.66783    28.33479
M7072       22    23.04307    23.04307    28.80384
M7073       22    23.18027    23.18027    28.97534
M7074       22    23.90803    23.90803    29.88504
M7075       22    24.21328    24.21328    30.26660
M7076       22    24.22593    24.22593    30.28241
M7077       22    24.25908    24.25908    30.32385
M7078       22    24.35672    24.35672    30.44590
M7079       22    24.69138    24.69138    30.86422
M7080       22    24.88824    24.88824    31.11030
M7081       22    25.29676    25.29676    31.62095
M7082       22    25.48511    25.48511    31.85639
M7083       22    25.55592    25.55592    31.94490
M7084       22    25.76295    25.76295    32.20369
M7085       22    25.83738    25.83738    32.29673
M7086       22    25.86044    25.86044    32.32555
M7087       22    26.27528    26.27528    32.84410
M7088       22    27.07167    27.07167    33.83959
M7089       22    27.26963    27.26963    34.08704
M7090       22    27.38402    27.38402    34.23002
M7091       22    27.73694    27.73694    34.67117
M7092       22    27.90505    27.90505    34.88131
M7093       22    28.09690    28.09690    35.12112
M7094       22    28.61985    28.61985    35.77481
M7095       22    28.69136    28.69136    35.86420
M7096       22    28.74247    28.74247    35.92809
M7097       22    28.88172    28.88172    36.10215
M7098       22    28.90512    28.90512    36.13140
M7099       22    29.16808    29.16808    36.46010
M7100       22    29.16828    29.16828    36.46035
M7101       22    29.44562    29.44562    36.80702
M7102       22    30.59654    30.59654    38.24567
M7103       22    30.92449    30.92449    38.65561
M7104       22    31.10804    31.10804    38.88505
M7105       22    31.24793    31.24793    39.05991
M7106       22    31.39539    31.39539    39.24424
M7107       22    31.49197    31.49197    39.36496
M7108       22    31.88850    31.88850    39.86062
M7109       22    31.96537    31.96537    39.95671
M7110       22    32.50451    32.50451    40.63064
M7111       22    32.67172    32.67172    40.83965
M7112       22    33.14212    33.14212    41.42765
M7113       22    33.18932    33.18932    41.48665
M7114       22    33.41344    33.41344    41.76680
M7115       22    33.64765    33.64765    42.05956
M7116       22    33.73400    33.73400    42.16750
M7117       22    34.30184    34.30184    42.87730
M7118       22    34.31442    34.31442    42.89303
M7119       22    34.57590    34.57590    43.21988
M7120       22    34.75138    34.75138    43.43923
M7121       22    35.52097    35.52097    44.40121
M7122       22    35.91658    35.91658    44.89573
M7123       22    36.28083    36.28083    45.35104
M7124       22    36.38566    36.38566    45.48208
M7125       22    36.43233    36.43233    45.54041
M7126       22    36.87690    36.87690    46.09613
M7127       22    36.97687    36.97687    46.22109
M7128       22    37.09883    37.09883    46.37354
M7129       22    37.21846    37.21846    46.52307
M7130       22    37.72367    37.72367    47.15459
M7131       22    37.74099    37.74099    47.17624
M7132       22    38.51981    38.51981    48.14976
M7133       22    38.71099    38.71099    48.38874
M7134       22    39.03658    39.03658    48.79573
M7135       22    39.90640    39.90640    49.88300
M7136       22    40.22794    40.22794    50.28493
M7137       22    40.50614    40.50614    50.63268
M7138       22    41.24246    41.24246    51.55307
M7139       22    41.58153    41.58153    51.97691
M7140       22    41.70366    41.70366    52.12958
M7141       22    42.45563    42.45563    53.06954
M7142       22    42.68241    42.68241    53.35301
M7143       22    43.06228    43.06228    53.82785
M7144       22    43.56902    43.56902    54.46128
M7145       22    43.62799    43.62799    54.53499
M7146       22    43.86495    43.86495    54.83119
M7147       22    44.06839    44.06839    55.08549
M7148       22    44.47075    44.47075    55.58844
M7149       22    44.47128    44.47128    55.58910
M7150       22    45.18471    45.18471    56.48089
M7151       22    45.77367    45.77367    57.21709
M7152       22    45.94030    45.94030    57.42538
M7153       22    46.24099    46.24099    57.80124
M7154       22    46.76414    46.76414    58.45518
M7155       22    46.78655    46.78655    58.48319
M7156       22    47.17107    47.17107    58.96384
M7157       22    47.41147    47.41147    59.26434
M7158       22    47.47449    47.47449    59.34311
M7159       22    48.06818    48.06818    60.08523
M7160       22    48.82622    48.82622    61.03278
M7161       22    48.95779    48.95779    61.19724
M7162       22    49.03263    49.03263    61.29079
M7163       22    49.26528    49.26528    61.58160
M7164       22    50.11785    50.11785    62.64731
M7165       22    50.69478    50.69478    63.36848
M7166       22    50.72462    50.72462    63.40578
M7167       22    51.45843    51.45843    64.32304
M7168       22    52.23070    52.23070    65.28838
M7169       22    52.24262    52.24262    65.30327
M7170       22    53.58370    53.58370    66.97962
M7171       22    53.68668    53.68668    67.10835
M7172       22    54.19684    54.19684    67.74605
M7173       22    55.86060    55.86060    69.82575
M7174       22    56.19357    56.19357    70.24196
M7175       22    56.59630    56.59630    70.74538
M7176       22    56.97631    56.97631    71.22039
M7177       22    57.22390    57.22390    71.52988
M7178       22    57.22527    57.22527    71.53159
M7179       22    57.24489    57.24489    71.55611
M7180       22    57.54290    57.54290    71.92863
M7181       22    57.59997    57.59997    71.99996
M7182       22    57.60449    57.60449    72.00561
M7183       22    57.65451    57.65451    72.06814
M7184       22    58.00548    58.00548    72.50685
M7185       22    58.02490    58.02490    72.53113
M7186       22    58.54765    58.54765    73.18456
M7187       22    59.14754    59.14754    73.93443
M7188       22    59.58926    59.58926    74.48658
M7189       22    59.69738    59.69738    74.62172
M7190       22    59.88966    59.88966    74.86208
M7191       22    59.98357    59.98357    74.97946
M7192       22    60.53107    60.53107    75.66384
M7193       22    60.76664    60.76664    75.95830
M7194       22    60.86148    60.86148    76.07685
M7195       22    61.22885    61.22885    76.53606
M7196       22    61.32501    61.32501    76.65626
M7197       22    61.38941    61.38941    76.73676
M7198       22    61.90597    61.90597    77.38246
M7199       22    62.02643    62.02643    77.53304
M7200       22    62.08936    62.08936    77.61170
M7201       22    62.33070    62.33070    77.91338
M7202       22    62.58427    62.58427    78.23034
M7203       22    62.59554    62.59554    78.24443
M7204       22    63.13314    63.13314    78.91643
M7205       22    63.98446    63.98446    79.98058
M7206       22    63.99912    63.99912    79.99890
M7207       22    64.60894    64.60894    80.76118
M7208       22    65.00100    65.00100    81.25125
M7209       22    65.08813    65.08813    81.36016
M7210       22    65.28286    65.28286    81.60358
M7211       22    65.41128    65.41128    81.76410
M7212       22    65.44683    65.44683    81.80854
M7213       22    66.09218    66.09218    82.61522
M7214       22    67.05991    67.05991    83.82489
M7215       22    67.07439    67.07439    83.84299
M7216       22    67.19168    67.19168    83.98960
M7217       22    67.26085    67.26085    84.07606
M7218       22    67.55130    67.55130    84.43912
M7219       22    67.86287    67.86287    84.82859
M7220       22    68.23994    68.23994    85.29993
M7221       22    68.66499    68.66499    85.83124
M7222       22    68.78076    68.78076    85.97595
M7223       22    68.98448    68.98448    86.23060
M7224       22    69.38346    69.38346    86.72933
M7225       22    69.64288    69.64288    87.05360
M7226       22    69.82348    69.82348    87.27935
M7227       22    70.61377    70.61377    88.26721
M7228       22    70.71158    70.71158    88.38948
M7229       22    70.82366    70.82366    88.52958
M7230       22    71.32472    71.32472    89.15590
M7231       22    71.33172    71.33172    89.16465
M7232       22    71.36161    71.36161    89.20201
M7233       22    71.55530    71.55530    89.44412
M7234       22    71.63579    71.63579    89.54474
M7235       22    71.96072    71.96072    89.95090
M7236       22    71.99312    71.99312    89.99140
M7237       22    72.75178    72.75178    90.93972
M7238       22    72.86933    72.86933    91.08666
M7239       22    72.89520    72.89520    91.11900
M7240       22    72.92113    72.92113    91.15141
M7241       22    73.06527    73.06527    91.33159
M7242       22    73.07767    73.07767    91.34709
M7243       22    73.19303    73.19303    91.49129
M7244       22    73.35266    73.35266    91.69083
M7245       22    73.54512    73.54512    91.93140
M7246       22    73.58559    73.58559    91.98199
M7247       22    73.76657    73.76657    92.20821
M7248       22    74.14586    74.14586    92.68232
M7249       22    74.30058    74.30058    92.87572
M7250       22    74.64435    74.64435    93.30544
M7251       22    74.76422    74.76422    93.45528
M7252       22    75.02572    75.02572    93.78215
M7253       22    75.44510    75.44510    94.30638
M7254       22    75.83001    75.83001    94.78751
M7255       22    76.05756    76.05756    95.07195
M7256       22    76.31663    76.31663    95.39579
M7257       22    76.49003    76.49003    95.61254
M7258       22    76.82330    76.82330    96.02913
M7259       22    77.33344    77.33344    96.66680
M7260       22    77.44021    77.44021    96.80026
M7261       22    77.57132    77.57132    96.96415
M7262       22    77.67847    77.67847    97.09809
M7263       22    77.97413    77.97413    97.46766
M7264       22    78.05790    78.05790    97.57238
M7265       22    78.11696    78.11696    97.64620
M7266       22    79.12813    79.12813    98.91016
M7267       22    79.14062    79.14062    98.92578
M7268       22    79.16690    79.16690    98.95862
M7269       22    79.61085    79.61085    99.51356
M7270       22    79.76255    79.76255    99.70319
M7271       22    79.80144    79.80144    99.75180
M7272       22    80.51722    80.51722   100.64653
M7273       22    80.61586    80.61586   100.76982
M7274       22    80.82321    80.82321   101.02901
M7275       22    81.26825    81.26825   101.58531
M7276       22    82.08574    82.08574   102.60717
M7277       22    82.81262    82.81262   103.51578
M7278       22    82.99670    82.99670   103.74588
M7279       22    83.13830    83.13830   103.92288
M7280       22    83.96326    83.96326   104.95408
M7281       22    85.01054    85.01054   106.26318
M7282       22    85.08806    85.08806   106.36007
M7283       22    85.41107    85.41107   106.76384
M7284       22    86.82777    86.82777   108.53471
M7285       22    87.01017    87.01017   108.76271
M7286       22    87.76812    87.76812   109.71015
M7287       22    87.77137    87.77137   109.71421
M7288       22    88.10283    88.10283   110.12854
M7289       22    88.62497    88.62497   110.78121
M7290       22    88.80609    88.80609   111.00761
M7291       22    88.98246    88.98246   111.22808
M7292       22    88.98721    88.98721   111.23401
M7293       22    89.01672    89.01672   111.27090
M7294       22    89.05826    89.05826   111.32283
M7295       22    89.23473    89.23473   111.54341
M7296       22    89.46992    89.46992   111.83740
M7297       22    89.92978    89.92978   112.41223
M7298       22    89.98818    89.98818   112.48522
M7299       22    90.36084    90.36084   112.95105
M7300       22    90.50747    90.50747   113.13434
M7301       22    90.63877    90.63877   113.29846
M7302       22    91.06942    91.06942   113.83678
M7303       22    91.41957    91.41957   114.27446
M7304       22    91.89294    91.89294   114.86618
M7305       22    92.03785    92.03785   115.04731
M7306       22    92.52266    92.52266   115.65332
M7307       22    92.70768    92.70768   115.88460
M7308       22    92.75728    92.75728   115.94660
M7309       22    94.16701    94.16701   117.70876
M7310       22    94.28885    94.28885   117.86106
M7311       22    95.64377    95.64377   119.55471
M7312       22    95.68075    95.68075   119.60094
M7313       22    96.08048    96.08048   120.10060
M7314       22    96.17328    96.17328   120.21660
M7315       22    96.62784    96.62784   120.78480
M7316       22    96.98201    96.98201   121.22751
M7317       22    97.59048    97.59048   121.98810
M7318       22    97.77404    97.77404   122.21755
M7319       22    97.90992    97.90992   122.38740
M7320       22    98.16525    98.16525   122.70656
M7321       22    98.37291    98.37291   122.96614
M7322       22    98.40869    98.40869   123.01086
M7323       22    98.53273    98.53273   123.16591
M7324       22    98.83230    98.83230   123.54038
M7325       22    99.19585    99.19585   123.99481
M7326       22    99.25924    99.25924   124.07405
M7327       23     0.11567     0.11567     0.14459
M7328       23     0.23722     0.23722     0.29653
M7329       23     0.50053     0.50053     0.62566
M7330       23     0.69118     0.69118     0.86397
M7331       23     0.77907     0.77907     0.97384
M7332       23     0.85227     0.85227     1.06534
M7333       23     0.94500     0.94500     1.18125
M7334       23     1.18013     1.18013     1.47516
M7335       23     2.11667     2.11667     2.64584
M7336       23     2.20346     2.20346     2.75433
M7337       23     2.74587     2.74587     3.43234
M7338       23     2.81221     2.81221     3.51526
M7339       23     2.98624     2.98624     3.73280
M7340       23     3.13359     3.13359     3.91699
M7341       23     3.92387     3.92387     4.90484
M7342       23     4.20884     4.20884     5.26105
M7343       23     5.13696     5.13696     6.42120
M7344       23     5.13808     5.13808     6.42260
M7345       23     5.16967     5.16967     6.46209
M7346       23     5.37871     5.37871     6.72339
M7347       23     5.41853     5.41853     6.77316
M7348       23     5.43686     5.43686     6.79607
M7349       23     5.88674     5.88674     7.35842
M7350       23     5.91483     5.91483     7.39354
M7351       23     6.12097     6.12097     7.65121
M7352       23     6.15247     6.15247     7.69059
M7353       23     6.55377     6.55377     8.19221
M7354       23     6.89011     6.89011     8.61264
M7355       23     7.23993     7.23993     9.04991
M7356       23     7.54626     7.54626     9.43282
M7357       23     7.72928     7.72928     9.66160
M7358       23     8.08849     8.08849    10.11061
M7359       23     8.23251     8.23251    10.29064
M7360       23     8.28409     8.28409    10.35511
M7361       23     8.78570     8.78570    10.98212
M7362       23     8.81988     8.81988    11.02485
M7363       23     8.85751     8.85751    11.07189
M7364       23     8.99671     8.99671    11.24589
M7365       23     9.00541     9.00541    11.25676
M7366       23     9.18714     9.18714    11.48392
M7367       23     9.43435     9.43435    11.79294
M7368       23     9.48711     9.48711    11.85889
M7369       23    10.28121    10.28121    12.85151
M7370       23    10.84425    10.84425    13.55531
M7371       23    11.12861    11.12861    13.91076
M7372       23    11.41090    11.41090    14.26362
M7373       23    11.45715    11.45715    14.32144
M7374       23    12.70486    12.70486    15.88107
M7375       23    12.78047    12.78047    15.97559
M7376       23    13.39800    13.39800    16.74750
M7377       23    13.42759    13.42759    16.78449
M7378       23    13.81180    13.81180    17.26475
M7379       23    13.90645    13.90645    17.38306
M7380       23    14.82714    14.82714    18.53392
M7381       23    15.23209    15.23209    19.04011
M7382       23    15.28028    15.28028    19.10035
M7383       23    15.30605    15.30605    19.13256
M7384       23    16.22046    16.22046    20.27557
M7385       23    16.37574    16.37574    20.46968
M7386       23    16.55627    16.55627    20.69534
M7387       23    17.07640    17.07640    21.34550
M7388       23    17.25801    17.25801    21.57251
M7389       23    17.88166    17.88166    22.35207
M7390       23    17.89807    17.89807    22.37259
M7391       23    18.00400    18.00400    22.50500
M7392       23    18.15721    18.15721    22.69651
M7393       23    18.69244    18.69244    23.36555
M7394       23    19.51988    19.51988    24.39985
M7395       23    19.75727    19.75727    24.69659
M7396       23    20.79224    20.79224    25.99030
M7397       23    21.42894    21.42894    26.78618
M7398       23    21.48052    21.48052    26.85065
M7399       23    21.48606    21.48606    26.85757
M7400       23    22.47210    22.47210    28.09013
M7401       23    22.87913    22.87913    28.59891
M7402       23    23.45614    23.45614    29.32018
M7403       23    23.97828    23.97828    29.97285
M7404       23    24.03668    24.03668    30.04585
M7405       23    24.05598    24.05598    30.06997
M7406       23    24.47069    24.47069    30.58836
M7407       23    24.81642    24.81642    31.02052
M7408       23    24.82534    24.82534    31.03167
M7409       23    25.00434    25.00434    31.25542
M7410       23    25.13868    25.13868    31.42335
M7411       23    25.24053    25.24053    31.55066
M7412       23    25.71214    25.71214    32.14017
M7413       23    26.64765    26.64765    33.30956
M7414       23    26.67057    26.67057    33.33821
M7415       23    26.82822    26.82822    33.53527
M7416       23    26.98702    26.98702    33.73378
M7417       23    27.71706    27.71706    34.64632
M7418       23    27.99603    27.99603    34.99504
M7419       23    28.03704    28.03704    35.04630
M7420       23    28.04110    28.04110    35.05138
M7421       23    28.12408    28.12408    35.15510
M7422       23    28.67645    28.67645    35.84556
M7423       23    28.74735    28.74735    35.93419
M7424       23    29.77135    29.77135    37.21419
M7425       23    29.80359    29.80359    37.25449
M7426       23    29.90490    29.90490    37.38113
M7427       23    29.91057    29.91057    37.38821
M7428       23    30.33564    30.33564    37.91955
M7429       23    30.49476    30.49476    38.11845
M7430       23    31.32735    31.32735    39.15919
M7431       23    31.44604    31.44604    39.30755
M7432       23    31.90942    31.90942    39.88678
M7433       23    32.06218    32.06218    40.07773
M7434       23    32.24987    32.24987    40.31234
M7435       23    32.45103    32.45103    40.56379
M7436       23    32.53556    32.53556    40.66945
M7437       23    33.69633    33.69633    42.12041
M7438       23    33.88600    33.88600    42.35750
M7439       23    34.12877    34.12877    42.66096
M7440       23    34.40411    34.40411    43.00514
M7441       23    35.54547    35.54547    44.43184
M7442       23    35.60135    35.60135    44.50169
M7443       23    35.63063    35.63063    44.53829
M7444       23    36.06118    36.06118    45.07648
M7445       23    36.20093    36.20093    45.25116
M7446       23    36.62927    36.62927    45.78659
M7447       23    36.93975    36.93975    46.17469
M7448       23    37.06212    37.06212    46.32765
M7449       23    37.38179    37.38179    46.72724
M7450       23    37.39387    37.39387    46.74234
M7451       23    37.73111    37.73111    47.16389
M7452       23    37.88748    37.88748    47.35935
M7453       23    38.21781    38.21781    47.77226
M7454       23    38.39334    38.39334    47.99168
M7455       23    38.85277    38.85277    48.56596
M7456       23    39.34200    39.34200    49.17750
M7457       23    39.38104    39.38104    49.22630
M7458       23    39.56954    39.56954    49.46193
M7459       23    39.89719    39.89719    49.87149
M7460       23    40.53313    40.53313    50.66641
M7461       23    41.25211    41.25211    51.56514
M7462       23    41.26762    41.26762    51.58452
M7463       23    42.18622    42.18622    52.73278
M7464       23    42.86849    42.86849    53.58561
M7465       23    42.98557    42.98557    53.73196
M7466       23    43.00951    43.00951    53.76189
M7467       23    43.08114    43.08114    53.85143
M7468       23    43.20722    43.20722    54.00903
M7469       23    43.46961    43.46961    54.33701
M7470       23    43.49701    43.49701    54.37126
M7471       23    43.56116    43.56116    54.45145
M7472       23    43.80684    43.80684    54.75855
M7473       23    44.18149    44.18149    55.22686
M7474       23    44.21896    44.21896    55.27370
M7475       23    44.72130    44.72130    55.90163
M7476       23    44.91519    44.91519    56.14399
M7477       23    45.48666    45.48666    56.85833
M7478       23    45.53604    45.53604    56.92005
M7479       23    45.95257    45.95257    57.44071
M7480       23    46.31311    46.31311    57.89139
M7481       23    46.32948    46.32948    57.91185
M7482       23    46.55461    46.55461    58.19326
M7483       23    46.73757    46.73757    58.42196
M7484       23    46.77238    46.77238    58.46548
M7485       23    46.81055    46.81055    58.51319
M7486       23    46.93609    46.93609    58.67011
M7487       23    47.14470    47.14470    58.93088
M7488       23    47.75705    47.75705    59.69631
M7489       23    47.87087    47.87087    59.83859
M7490       23    47.93788    47.93788    59.92235
M7491       23    48.24037    48.24037    60.30046
M7492       23    48.43705    48.43705    60.54631
M7493       23    48.56396    48.56396    60.70495
M7494       23    49.00740    49.00740    61.25925
M7495       23    49.10304    49.10304    61.37880
M7496       23    49.70318    49.70318    62.12898
M7497       23    50.33766    50.33766    62.92207
M7498       23    50.40479    50.40479    63.00599
M7499       23    50.88315    50.88315    63.60394
M7500       23    51.45187    51.45187    64.31484
M7501       23    51.59528    51.59528    64.49410
M7502       23    51.61386    51.61386    64.51732
M7503       23    51.98041    51.98041    64.97551
M7504       23    52.20397    52.20397    65.25496
M7505       23    52.63913    52.63913    65.79891
M7506       23    52.98747    52.98747    66.23434
M7507       23    53.58353    53.58353    66.97941
M7508       23    53.82124    53.82124    67.27655
M7509       23    53.88107    53.88107    67.35134
M7510       23    54.89340    54.89340    68.61675
M7511       23    55.44034    55.44034    69.30043
M7512       23    55.66885    55.66885    69.58606
M7513       23    55.76672    55.76672    69.70840
M7514       23    55.94031    55.94031    69.92539
M7515       23    56.10162    56.10162    70.12703
M7516       23    56.26249    56.26249    70.32811
M7517       23    56.67196    56.67196    70.83995
M7518       23    57.43360    57.43360    71.79200
M7519       23    57.72468    57.72468    72.15585
M7520       23    57.87113    57.87113    72.33891
M7521       23    57.87199    57.87199    72.33999
M7522       23    57.95063    57.95063    72.43829
M7523       23    58.38587    58.38587    72.98234
M7524       23    58.56519    58.56519    73.20649
M7525       23    59.45677    59.45677    74.32096
M7526       23    59.45948    59.45948    74.32435
M7527       23    59.48975    59.48975    74.36219
M7528       23    60.71506    60.71506    75.89383
M7529       23    61.99749    61.99749    77.49686
M7530       23    62.07742    62.07742    77.59678
M7531       23    62.76959    62.76959    78.46199
M7532       23    63.40209    63.40209    79.25261
M7533       23    63.43098    63.43098    79.28872
M7534       23    63.49434    63.49434    79.36792
M7535       23    63.87585    63.87585    79.84481
M7536       23    63.94694    63.94694    79.93368
M7537       23    64.71004    64.71004    80.88755
M7538       23    64.85855    64.85855    81.07319
M7539       23    64.92999    64.92999    81.16249
M7540       23    65.27949    65.27949    81.59936
M7541       23    65.30087    65.30087    81.62609
M7542       23    65.63941    65.63941    82.04926
M7543       23    65.66358    65.66358    82.07948
M7544       23    65.78380    65.78380    82.22975
M7545       23    65.93002    65.93002    82.41253
M7546       23    66.16560    66.16560    82.70700
M7547       23    66.32806    66.32806    82.91008
M7548       23    66.52408    66.52408    83.15510
M7549       23    67.28285    67.28285    84.10356
M7550       23    67.29519    67.29519    84.11899
M7551       23    68.06340    68.06340    85.07925
M7552       23    68.21613    68.21613    85.27016
M7553       23    68.26665    68.26665    85.33331
M7554       23    68.71723    68.71723    85.89654
M7555       23    68.79472    68.79472    85.99340
M7556       23    68.85972    68.85972    86.07465
M7557       23    68.99209    68.99209    86.24011
M7558       23    69.00791    69.00791    86.25989
M7559       23    69.04402    69.04402    86.30503
M7560       23    69.36364    69.36364    86.70455
M7561       23    69.63103    69.63103    87.03879
M7562       23    69.95937    69.95937    87.44921
M7563       23    70.76804    70.76804    88.46005
M7564       23    70.93005    70.93005    88.66256
M7565       23    71.28446    71.28446    89.10558
M7566       23    71.29233    71.29233    89.11541
M7567       23    72.53072    72.53072    90.66340
M7568       23    72.56402    72.56402    90.70503
M7569       23    72.88707    72.88707    91.10884
M7570       23    73.22247    73.22247    91.52809
M7571       23    73.70947    73.70947    92.13684
M7572       23    74.43578    74.43578    93.04473
M7573       23    74.52151    74.52151    93.15189
M7574       23    74.91210    74.91210    93.64013
M7575       23    75.22088    75.22088    94.02610
M7576       23    75.23172    75.23172    94.03965
M7577       23    75.35587    75.35587    94.19484
M7578       23    75.52344    75.52344    94.40430
M7579       23    75.85943    75.85943    94.82429
M7580       23    75.98536    75.98536    94.98170
M7581       23    76.13450    76.13450    95.16813
M7582       23    76.35346    76.35346    95.44182
M7583       23    76.38172    76.38172    95.47715
M7584       23    76.44754    76.44754    95.55943
M7585       23    76.62452    76.62452    95.78065
M7586       23    76.74150    76.74150    95.92687
M7587       23    77.03267    77.03267    96.29084
M7588       23    77.08716    77.08716    96.35895
M7589       23    77.50936    77.50936    96.88670
M7590       23    77.70913    77.70913    97.13641
M7591       23    77.91379    77.91379    97.39224
M7592       23    78.23877    78.23877    97.79846
M7593       23    78.35028    78.35028    97.93785
M7594       23    78.66713    78.66713    98.33391
M7595       23    78.68192    78.68192    98.35240
M7596       23    78.75295    78.75295    98.44119
M7597       23    78.99516    78.99516    98.74395
M7598       23    79.06602    79.06602    98.83253
M7599       23    79.21920    79.21920    99.02400
M7600       23    79.25484    79.25484    99.06855
M7601       23    79.35258    79.35258    99.19073
M7602       23    79.64987    79.64987    99.56234
M7603       23    80.07360    80.07360   100.09200
M7604       23    80.35552    80.35552   100.44440
M7605       23    80.49347    80.49347   100.61684
M7606       23    80.99807    80.99807   101.24759
M7607       23    81.21551    81.21551   101.51939
M7608       23    82.43827    82.43827   103.04784
M7609       23    82.84473    82.84473   103.55591
M7610       23    83.28697    83.28697   104.10871
M7611       23    83.31840    83.31840   104.14800
M7612       23    83.68547    83.68547   104.60684
M7613       23    84.12163    84.12163   105.15204
M7614       23    84.49290    84.49290   105.61613
M7615       23    85.19949    85.19949   106.49936
M7616       23    85.46318    85.46318   106.82898
M7617       23    85.49845    85.49845   106.87306
M7618       23    85.58395    85.58395   106.97994
M7619       23    85.72071    85.72071   107.15089
M7620       23    86.05470    86.05470   107.56838
M7621       23    86.44000    86.44000   108.05000
M7622       23    87.37948    87.37948   109.22435
M7623       23    87.54921    87.54921   109.43651
M7624       23    87.68778    87.68778   109.60972
M7625       23    87.91337    87.91337   109.89171
M7626       23    88.29265    88.29265   110.36581
M7627       23    88.59464    88.59464   110.74330
M7628       23    88.96118    88.96118   111.20148
M7629       23    89.23106    89.23106   111.53883
M7630       23    89.51422    89.51422   111.89278
M7631       23    90.28422    90.28422   112.85528
M7632       23    90.52674    90.52674   113.15843
M7633       23    91.05920    91.05920   113.82400
M7634       23    91.18017    91.18017   113.97521
M7635       23    91.21915    91.21915   114.02394
M7636       23    92.05149    92.05149   115.06436
M7637       23    92.70431    92.70431   115.88039
M7638       23    93.07291    93.07291   116.34114
M7639       23    93.25451    93.25451   116.56814
M7640       23    93.81465    93.81465   117.26831
M7641       23    94.19085    94.19085   117.73856
M7642       23    94.21040    94.21040   117.76300
M7643       23    94.43585    94.43585   118.04481
M7644       23    94.61993    94.61993   118.27491
M7645       23    94.76926    94.76926   118.46158
M7646       23    94.88364    94.88364   118.60455
M7647       23    94.88899    94.88899   118.61124
M7648       23    95.18074    95.18074   118.97593
M7649       23    95.31802    95.31802   119.14753
M7650       23    95.37824    95.37824   119.22280
M7651       23    95.66711    95.66711   119.58389
M7652       23    96.08657    96.08657   120.10821
M7653       23    97.28352    97.28352   121.60440
M7654       23    97.94423    97.94423   122.43029
M7655       23    97.97095    97.97095   122.46369
M7656       23    98.28046    98.28046   122.85058
M7657       23    99.39469    99.39469   124.24336
M7658       23    99.73579    99.73579   124.66974
M7659       23    99.82841    99.82841   124.78551
M7660       24     0.09243     0.09243     0.11554
M7661       24     0.34004     0.34004     0.42505
M7662       24     0.68620     0.68620     0.85775
M7663       24     0.85655     0.85655     1.07069
M7664       24     0.86371     0.86371     1.07964
M7665       24     1.19262     1.19262     1.49077
M7666       24     1.25778     1.25778     1.57223
M7667       24     1.44642     1.44642     1.80802
M7668       24     1.53189     1.53189     1.91486
M7669       24     1.58389     1.58389     1.97986
M7670       24     2.04941     2.04941     2.56176
M7671       24     2.09209     2.09209     2.61511
M7672       24     2.13692     2.13692     2.67115
M7673       24     2.37611     2.37611     2.97014
M7674       24     2.42576     2.42576     3.03220
M7675       24     2.47117     2.47117     3.08896
M7676       24     2.71458     2.71458     3.39323
M7677       24     3.14470     3.14470     3.93088
M7678       24     3.72429     3.72429     4.65536
M7679       24     4.36226     4.36226     5.45282
M7680       24     4.52320     4.52320     5.65400
M7681       24     4.99274     4.99274     6.24092
M7682       24     5.13539     5.13539     6.41924
M7683       24     5.92790     5.92790     7.40987
M7684       24     6.04723     6.04723     7.55904
M7685       24     6.26993     6.26993     7.83741
M7686       24     6.50032     6.50032     8.12540
M7687       24     6.56672     6.56672     8.20840
M7688       24     6.66936     6.66936     8.33670
M7689       24     6.75994     6.75994     8.44992
M7690       24     7.03795     7.03795     8.79744
M7691       24     7.07635     7.07635     8.84544
M7692       24     7.20774     7.20774     9.00967
M7693       24     8.08181     8.08181    10.10226
M7694       24     8.21719     8.21719    10.27149
M7695       24     8.45848     8.45848    10.57310
M7696       24     8.67123     8.67123    10.83904
M7697       24     9.56740     9.56740    11.95925
M7698       24    10.00152    10.00152    12.50190
M7699       24    10.00290    10.00290    12.50362
M7700       24    10.08250    10.08250    12.60312
M7701       24    10.54048    10.54048    13.17560
M7702       24    10.88583    10.88583    13.60729
M7703       24    10.97060    10.97060    13.71325
M7704       24    11.42360    11.42360    14.27950
M7705       24    11.44149    11.44149    14.30186
M7706       24    11.50720    11.50720    14.38400
M7707       24    11.96663    11.96663    14.95829
